District,Sector,Cell,Village,Activity,MIN,AVG,MAX
Gatsibo,Nyagihanga,Nyagitabire,Kamurara,,288,993,6964
Gatsibo,Nyagihanga,Nyagitabire,Kibatsi,,262,864,6475
Gatsibo,Nyagihanga,Nyagitabire,Kuwingeri,,355,1066,5672
Gatsibo,Nyagihanga,Nyagitabire,Mataba,,354,998,5172
Gatsibo,Nyagihanga,Nyagitabire,Mpashani,,295,869,5714
Gatsibo,Nyagihanga,Nyagitabire,Nyamikamba,,353,1160,5747
Gatsibo,Nyagihanga,Nyagitabire,Par-chance,,284,973,6099
Gatsibo,Nyagihanga,Nyagitabire,Rwintare,,246,744,5629
Gatsibo,Nyagihanga,Nyagitabire,Urugano,,208,1628,6974
Gatsibo,Nyagihanga,Nyamirama,,,189,1068,7549
Gatsibo,Nyagihanga,Nyamirama,Burembo,,240,700,7332
Gatsibo,Nyagihanga,Nyamirama,Butumba,,189,641,3994
Gatsibo,Nyagihanga,Nyamirama,Cyanyanoga,,254,892,7394
Gatsibo,Nyagihanga,Nyamirama,Kabuga,,545,1211,6803
Gatsibo,Nyagihanga,Nyamirama,Karama,,520,1155,6117
Gatsibo,Nyagihanga,Nyamirama,Nyakabungo,,403,1259,7539
Gatsibo,Nyagihanga,Nyamirama,Nyamiyaga,,270,1156,7549
Gatsibo,Nyagihanga,Nyamirama,Rugarama,,221,1219,7545
Gatsibo,Nyagihanga,Nyamirama,Rugogwe,,537,1195,6421
Gatsibo,Nyagihanga,Nyamirama,Rusenge,,564,1254,7068
Gatsibo,Remera,,,,147,846,9932
Gatsibo,Remera,Bushobora,,,218,820,7311
Gatsibo,Remera,Bushobora,Abanyangeyo,,455,825,2471
Gatsibo,Remera,Bushobora,Agasenga,,274,663,6863
Gatsibo,Remera,Bushobora,Akagaramai,,253,896,7311
Gatsibo,Remera,Bushobora,Akagaramaii,,218,598,2828
Gatsibo,Remera,Bushobora,Akamabuye,,280,630,5624
Gatsibo,Remera,Bushobora,Akankusi,,287,684,6318
Gatsibo,Remera,Bushobora,Gumino,,537,1228,6637
Gatsibo,Remera,Bushobora,Nyagatabire,,489,1119,5917
Gatsibo,Remera,Bushobora,Rwagitima,,332,737,6576
Gatsibo,Remera,Butiruka,,,270,988,9932
Gatsibo,Remera,Butiruka,Akabuga,,284,984,8405
Gatsibo,Remera,Butiruka,Gasabo,,468,921,8876
Gatsibo,Remera,Butiruka,Icyerekezo,,270,1056,9366
Gatsibo,Remera,Butiruka,Rubare,,565,1282,6412
Gatsibo,Remera,Butiruka,Rwamusaro,,375,640,2593
Gatsibo,Remera,Butiruka,Urushenyi,,301,1045,9932
Gatsibo,Remera,Kigabiro,,,147,698,8616
Gatsibo,Remera,Kigabiro,Akabuga,,242,636,6714
Gatsibo,Remera,Kigabiro,Amataba,,147,713,7184
Gatsibo,Remera,Kigabiro,Byimana,,234,796,7680
Gatsibo,Remera,Kigabiro,Kanyinya,,151,904,8616
Gatsibo,Remera,Kigabiro,Kigabiro,,223,605,3881
Gatsibo,Remera,Kigabiro,Runyinya,,167,609,2625
Gatsibo,Remera,Kigabiro,Rwamusaro,,181,619,2935
Gatsibo,Remera,Kigabiro,Rwikubo,,152,789,6168
Gatsibo,Remera,Kigabiro,Ryarutsinzi,,318,608,2001
Gatsibo,Remera,Nyagakombe,,,177,764,8330
Gatsibo,Remera,Nyagakombe,Akababito,,275,822,8330
Gatsibo,Remera,Nyagakombe,Karufuri,,330,827,4398
Gatsibo,Remera,Nyagakombe,Nyakanga,,214,683,2919
Gatsibo,Remera,Nyagakombe,Nyamarebe,,177,685,3481
Gatsibo,Remera,Nyagakombe,Nyaruhoko,,429,804,3796
Gatsibo,Remera,Rurenge,,,170,854,9459
Gatsibo,Remera,Rurenge,Akagarama,,280,1146,7263
Gatsibo,Remera,Rurenge,Butinza,,277,809,9272
Gatsibo,Remera,Rurenge,Icyerekezo,,389,946,8559
Gatsibo,Remera,Rurenge,Kagunga,,262,1156,7954
Gatsibo,Remera,Rurenge,Kibenga,,269,653,2669
Gatsibo,Remera,Rurenge,Nyagasozi,,170,746,7036
Gatsibo,Remera,Rurenge,Rubare,,353,917,9459
Gatsibo,Remera,Rurenge,Rugarama,,333,681,2106
Gatsibo,Remera,Rurenge,Rurenge,,359,633,7221
Gatsibo,Remera,Rwarenga,,,243,961,6987
Gatsibo,Remera,Rwarenga,Cyeru,,266,798,4499
Gatsibo,Remera,Rwarenga,Kabuye,,270,841,6103
Gatsibo,Remera,Rwarenga,Kagasha,,359,1050,6700
Gatsibo,Remera,Rwarenga,Kigarama,,295,920,5362
Gatsibo,Remera,Rwarenga,Nyamugari,,332,861,6928
Gatsibo,Remera,Rwarenga,Nyarubuye,,243,864,6987
Gatsibo,Remera,Rwarenga,Rushenyi,,318,896,6766
Gatsibo,Remera,Rwarenga,Umunini,,338,809,5681
Gatsibo,Remera,Rwarenga,Uwakibungo,,776,1615,6321
Gatsibo,Rugarama,,,,421,1157,6593
Gatsibo,Rugarama,Bugarama,,,504,1179,6581
Gatsibo,Rugarama,Bugarama,Akenene,,514,1165,6309
Gatsibo,Rugarama,Bugarama,Kabare,,531,1205,6581
Gatsibo,Rugarama,Bugarama,Nyagasiga,,504,1144,6250
Gatsibo,Rugarama,Bugarama,Rebero,,529,1199,6527
Gatsibo,Rugarama,Gihuta,,,448,1095,6216
Gatsibo,Rugarama,Gihuta,Agatare,,491,1073,6216
Gatsibo,Rugarama,Gihuta,Gashenyii,,508,1111,6124
Gatsibo,Rugarama,Gihuta,Gashenyiii,,588,1286,6102
Gatsibo,Rugarama,Gihuta,Ibare,,513,1121,5975
Gatsibo,Rugarama,Gihuta,Ntendei,,454,992,4874
Gatsibo,Rugarama,Gihuta,Ntendeii,,503,1100,5487
Gatsibo,Rugarama,Gihuta,Nyagahanga,,448,979,4704
Gatsibo,Rugarama,Kanyangese,,,421,1002,6593
Gatsibo,Rugarama,Kanyangese,Agakiri,,442,935,4933
Gatsibo,Rugarama,Kanyangese,Akazinga,,441,933,4444
Gatsibo,Rugarama,Kanyangese,Amahoro,,481,1017,5831
Gatsibo,Rugarama,Kanyangese,Cyampirita,,517,1093,5259
Gatsibo,Rugarama,Kanyangese,Kabeza,,484,1024,5171
Gatsibo,Rugarama,Kanyangese,Kanyangese,,425,900,4541
Gatsibo,Rugarama,Kanyangese,Munini,,499,1056,6593
Gatsibo,Rugarama,Kanyangese,Nyabubare,,521,1103,5475
Gatsibo,Rugarama,Kanyangese,Nyakariro,,498,1053,5286
Gatsibo,Rugarama,Kanyangese,Nyamirambo,,430,909,4105
Gatsibo,Rugarama,Kanyangese,Rebero,,480,1015,6161
Gatsibo,Rugarama,Kanyangese,Remera,,449,949,4648
Gatsibo,Rugarama,Kanyangese,Rugarama,,423,894,4303
Gatsibo,Rugarama,Kanyangese,Rugazi,,505,1068,5241
Gatsibo,Rugarama,Kanyangese,Rwagitima,,537,1136,5593
Gatsibo,Rugarama,Kanyangese,Rwunyu,,421,890,4118
Gatsibo,Rugarama,Kanyangese,Tetero,,499,1056,5247
Gatsibo,Rugarama,Matare,,,544,1204,6291
Gatsibo,Rugarama,Matare,Agakenyeri,,572,1191,5545
Gatsibo,Rugarama,Matare,Akabare,,611,1271,5993
Gatsibo,Rugarama,Matare,Bujumo,,573,1193,5766
Gatsibo,Rugarama,Matare,Gitsimbai,,596,1241,6291
Gatsibo,Rugarama,Matare,Gitsimbaii,,552,1149,5661
Gatsibo,Rugarama,Matare,Kabana,,557,1159,5363
Gatsibo,Rugarama,Matare,Matare,,567,1179,5708
Gatsibo,Rugarama,Matare,Nyagatare,,544,1132,5027
Gatsibo,Rugarama,Matare,Nyarusambu,,591,1229,5723
Gatsibo,Rugarama,Matare,Rebero,,602,1252,6022
Gatsibo,Rugarama,Matare,Rwankuba,,602,1254,6016
Gatsibo,Rugarama,Matunguru,,,552,1273,6438
Gatsibo,Rugarama,Matunguru,Agakiri,,631,1380,6438
Gatsibo,Rugarama,Matunguru,Akabasanza,,571,1249,5828
Gatsibo,Rugarama,Matunguru,Bugarura,,556,1216,5965
Gatsibo,Rugarama,Matunguru,Byimana,,587,1284,5747
Gatsibo,Rugarama,Matunguru,Gafunzo,,563,1232,6415
Gatsibo,Rugarama,Matunguru,Gatovu,,575,1256,5993
Gatsibo,Rugarama,Matunguru,Kabana,,577,1262,5921
Gatsibo,Rugarama,Matunguru,Kabeza,,611,1337,6300
Gatsibo,Rugarama,Matunguru,Kabusunzu,,590,1290,5530
Gatsibo,Rugarama,Matunguru,Ngoma,,567,1240,5947
Gatsibo,Rugarama,Matunguru,Nyabagendwa,,591,1292,6069
Gatsibo,Rugarama,Matunguru,Nyamata,,597,1306,6377
Gatsibo,Rugarama,Matunguru,Nyamirambo,,592,1296,6100
Gatsibo,Rugarama,Matunguru,Nyenyeri,,552,1207,5705
Gatsibo,Rugarama,Matunguru,Rambura,,581,1271,6136
Gatsibo,Rugarama,Matunguru,Rushenyi,,579,1266,6052
Gatsibo,Rugarama,Matunguru,Rwunyu,,586,1282,6276
Gatsibo,Rugarama,Matunguru,Tungiro,,569,1245,6163
Gatsibo,Rugarama,Remera,,,550,1239,6128
Gatsibo,Rugarama,Remera,Akajevuba,,553,1231,6031
Gatsibo,Rugarama,Remera,Gikoma,,550,1223,5847
Gatsibo,Rugarama,Remera,Kanyiranzage,,577,1283,6128
Gatsibo,Rugarama,Remera,Miko,,550,1224,5805
Gatsibo,Rugarama,Remera,Rwamivu,,555,1234,6126
Gatsibo,Rwimbogo,,,,62,873,8472
Gatsibo,Rwimbogo,Kiburara,,,221,839,6343
Gatsibo,Rwimbogo,Kiburara,Isangano,,889,1226,3918
Gatsibo,Rwimbogo,Kiburara,Kiburara,,230,672,2648
Gatsibo,Rwimbogo,Kiburara,Nyacyonga,,234,800,2954
Gatsibo,Rwimbogo,Kiburara,Rebero,,221,751,2757
Gatsibo,Rwimbogo,Kiburara,Rubirizi,,235,831,2613
Gatsibo,Rwimbogo,Kiburara,Rugando,,276,756,6343
Gatsibo,Rwimbogo,Munini,,,62,892,8472
Gatsibo,Rwimbogo,Munini,Gikobwa,,62,1037,8376
Gatsibo,Rwimbogo,Munini,Humure,,112,854,8472
Gatsibo,Rwimbogo,Munini,Kabeza,,536,1188,6109
Gatsibo,Rwimbogo,Munini,Marembo,,145,709,7216
Gatsibo,Rwimbogo,Munini,Munini,,607,1345,6931
Gatsibo,Rwimbogo,Munini,Nyamwiza,,154,698,2742
Gatsibo,Rwimbogo,Munini,Rweza,,90,844,3573
Gatsibo,Rwimbogo,Munini,Rwinyana,,76,460,8447
Gatsibo,Rwimbogo,Nyamatete,,,109,868,7239
Gatsibo,Rwimbogo,Nyamatete,Akajevuba,,140,611,5873
Gatsibo,Rwimbogo,Nyamatete,Gashenyi,,211,822,4183
Gatsibo,Rwimbogo,Nyamatete,Gihunika,,142,700,2512
Gatsibo,Rwimbogo,Nyamatete,Gitega,,298,607,5940
Gatsibo,Rwimbogo,Nyamatete,Kabeza,,218,689,7239
Gatsibo,Rwimbogo,Nyamatete,Kagugu,,571,1246,6157
Gatsibo,Rwimbogo,Nyamatete,Kidugudu,,576,1256,6384
Gatsibo,Rwimbogo,Nyamatete,Kiyovu,,524,1144,5938
Gatsibo,Rwimbogo,Nyamatete,Nyamatete,,153,748,2987
Gatsibo,Rwimbogo,Nyamatete,Rurembo,,513,1119,5848
Gatsibo,Rwimbogo,Nyamatete,Rwimbogo,,291,995,6012
Gatsibo,Rwimbogo,Nyamatete,Rwiminazi,,109,463,2212
Gatsibo,Rwimbogo,Nyamatete,Umurego,,360,880,5591
Gatsibo,Rwimbogo,Rwikiniro,,,96,884,8328
Gatsibo,Rwimbogo,Rwikiniro,Akamahoro,,109,902,8328
Gatsibo,Rwimbogo,Rwikiniro,Byimana,,534,1161,5675
Gatsibo,Rwimbogo,Rwikiniro,Gitega,,541,1177,5304
Gatsibo,Rwimbogo,Rwikiniro,Isangano,,521,1133,6136
Gatsibo,Rwimbogo,Rwikiniro,Kabusunzu,,155,788,6813
Gatsibo,Rwimbogo,Rwikiniro,Karambi,,271,537,1909
Gatsibo,Rwimbogo,Rwikiniro,Kinunga,,241,601,2678
Gatsibo,Rwimbogo,Rwikiniro,Ndamai,,101,958,4809
Gatsibo,Rwimbogo,Rwikiniro,Ndamaii,,100,1216,8073
Gatsibo,Rwimbogo,Rwikiniro,Nyamabuye,,96,522,7135
Gatsibo,Rwimbogo,Rwikiniro,Rukomo,,186,546,6677
Gatsibo,Rwimbogo,Rwikiniro,Rwikiniroi,,114,708,7897
Gatsibo,Rwimbogo,Rwikiniro,Rwikiniroii,,568,1236,5997
Kayonza,Gahini,,,,78,866,8932
Kayonza,Gahini,Juru,,,90,922,8932
Kayonza,Gahini,Juru,Gisenga,,514,1167,6251
Kayonza,Gahini,Juru,Juru,,537,1218,6572
Kayonza,Gahini,Juru,Kamudongo,,259,769,3563
Kayonza,Gahini,Juru,Kaneke,,539,1223,6080
Kayonza,Gahini,Juru,Kimana,,231,807,4407
Kayonza,Gahini,Juru,Kwisoko,,90,879,8835
Kayonza,Gahini,Juru,Mikinga,,256,902,8932
Kayonza,Gahini,Juru,Miyaga,,97,607,2468
Kayonza,Gahini,Juru,Musimbi,,480,1088,6105
Kayonza,Gahini,Juru,Nyabombe,,301,805,8657
Kayonza,Gahini,Juru,Nyabugogo,,489,1110,6478
Kayonza,Gahini,Juru,Nyakabungo,,228,584,6521
Kayonza,Gahini,Juru,Rubariro,,166,826,8190
Kayonza,Gahini,Kahi,,,78,696,8794
Kayonza,Gahini,Kahi,Akabare,,114,559,3681
Kayonza,Gahini,Kahi,Kigarama,,585,1323,6227
Kayonza,Gahini,Kahi,Nyamiyaga,,78,675,8597
Kayonza,Gahini,Kahi,Rukore,,84,514,8794
Kayonza,Gahini,Kahi,Rwazana,,272,443,1675
Kayonza,Gahini,Kahi,Tsima,,153,458,2954
Kayonza,Gahini,Kahi,Uruhuha,,164,900,4500
Kayonza,Gahini,Kiyenzi,,,212,962,8242
Kayonza,Gahini,Kiyenzi,Kabuye,,212,800,6557
Kayonza,Gahini,Kiyenzi,Kinyinya,,373,851,6764
Kayonza,Gahini,Kiyenzi,Kiyenzi,,471,1067,5904
Kayonza,Gahini,Kiyenzi,Nyagahandagaza,,218,808,8242
Kayonza,Gahini,Kiyenzi,Nyirampaca,,487,1105,5916
Kayonza,Gahini,Kiyenzi,Videwo,,504,1143,5754
Kayonza,Gahini,Urugarama,,,236,858,7247
Kayonza,Gahini,Urugarama,Akabahizi,,236,803,7247
Kayonza,Gahini,Urugarama,Akabeza,,732,1073,5067
Kayonza,Gahini,Urugarama,Akamuyenzi,,318,762,4294
Kayonza,Gahini,Urugarama,Akimpara,,254,665,5593
Kayonza,Gahini,Urugarama,Buyanja,,242,679,6992
Kayonza,Gahini,Urugarama,Ibiza,,516,1099,5166
Kayonza,Gahini,Urugarama,Myatano,,535,1139,5017
Kayonza,Gahini,Urugarama,Nyagitabire,,518,839,3206
Kayonza,Gahini,Urugarama,Rwinkuba,,322,698,3053
Kayonza,Gahini,Urugarama,Umwiga,,410,828,3541
Kayonza,Gahini,Urugarama,Urugarama,,444,908,5884
Kayonza,Gahini,Urugarama,Videwo,,361,798,6522
Kayonza,Kabare,,,,150,864,9836
Kayonza,Kabare,Cyarubare,,,199,847,9836
Kayonza,Kabare,Cyarubare,Busasamana,,449,1016,5126
Kayonza,Kabare,Cyarubare,Gisunzu,,580,776,1331
Kayonza,Kabare,Cyarubare,Kabeza,,335,1087,6880
Kayonza,Kabare,Cyarubare,Kacyiru,,432,978,5466
Kayonza,Kabare,Cyarubare,Kanyetonga,,396,897,5020
Kayonza,Kabare,Cyarubare,Kibimba,,226,485,2594
Kayonza,Kabare,Cyarubare,Kiburara,,425,961,5595
Kayonza,Kabare,Cyarubare,Mahumbezi,,270,679,8993
Kayonza,Kabare,Cyarubare,Nyagakonji,,244,947,4214
Kayonza,Kabare,Cyarubare,Nyakabingo,,423,956,4499
Kayonza,Kabare,Cyarubare,Nyamugali,,222,331,1124
Kayonza,Kabare,Cyarubare,Nyarwashamai,,417,944,4995
Kayonza,Kabare,Cyarubare,Rukagati,,397,899,5587
Kayonza,Kabare,Cyarubare,Rwabarema,,402,909,5277
Kayonza,Kabare,Cyarubare,Rwakavuna,,304,858,7068
Kayonza,Kabare,Cyarubare,Umunini,,199,514,4742
Kayonza,Kabare,Cyarubare,Umuremampango,,214,985,9100
Kayonza,Kabare,Cyarubare,Umuyenzi,,224,1016,9836
Kayonza,Kabare,Gitara,,,199,681,8933
Kayonza,Kabare,Gitara,Gahombya,,242,745,8624
Kayonza,Kabare,Gitara,Kabeza,,265,426,3068
Kayonza,Kabare,Gitara,Kagumiro,,230,742,6837
Kayonza,Kabare,Gitara,Kajevuba,,243,566,6442
Kayonza,Kabare,Gitara,Kazeneza,,199,942,8933
Kayonza,Kabare,Gitara,Mubuga,,273,700,5516
Kayonza,Kabare,Gitara,Rugunga,,251,649,8332
Kayonza,Kabare,Kirehe,,,182,843,8837
Kayonza,Kabare,Kirehe,Duterimbere,,259,686,8837
Kayonza,Kabare,Kirehe,Gahama,,466,1026,6045
Kayonza,Kabare,Kirehe,Gakoma,,554,1220,5456
Kayonza,Kabare,Kirehe,Gikombe,,186,565,3350
Kayonza,Kabare,Kirehe,Kabatinya,,209,485,4464
Kayonza,Kabare,Kirehe,Kabuhome,,480,1055,5611
Kayonza,Kabare,Kirehe,Kanyirabuki,,459,1011,5533
Kayonza,Kabare,Kirehe,Matahiro,,548,1207,6000
Kayonza,Kabare,Kirehe,Nyabiyenzi,,538,1184,5769
Kayonza,Kabare,Kirehe,Rompuwe,,182,499,8313
Kayonza,Kabare,Kirehe,Rushenyi,,203,589,4153
Kayonza,Kabare,Kirehe,Rwagatera,,187,583,8202
Kayonza,Kabare,Kirehe,Rwandarushyaii,,382,854,4721
Kayonza,Kabare,Rubimba,,,150,1056,8337
Kayonza,Kabare,Rubimba,Bara,,213,617,6752
Kayonza,Kabare,Rubimba,Buhabwa,,516,1161,6318
Kayonza,Kabare,Rubimba,Gahombya,,524,1179,5826
Kayonza,Kabare,Rubimba,Gikombe,,567,1275,6347
Kayonza,Kabare,Rubimba,Kabarungu,,150,600,8337
Kayonza,Kabare,Rubimba,Kabeza,,506,1138,5878
Kayonza,Kabare,Rubimba,Kamuhabura,,503,1130,5939
Kayonza,Kabare,Rubimba,Kazeneza,,528,1188,5958
Kayonza,Kabare,Rubimba,Matahiro,,557,1253,5423
Kayonza,Kabare,Rubimba,Nyarusange,,571,1283,6450
Kayonza,Kabare,Rubimba,Rwamushoma,,240,789,7316
Kayonza,Kabare,Rubumba,,,174,839,8593
Kayonza,Kabare,Rubumba,Bara,,295,480,2491
Kayonza,Kabare,Rubumba,Bwatampama,,534,1167,5862
Kayonza,Kabare,Rubumba,Gakenyeri,,214,707,5205
Kayonza,Kabare,Rubumba,Gakoma,,174,694,8292
Kayonza,Kabare,Rubumba,Gishyoza,,223,595,2738
Kayonza,Kabare,Rubumba,Kabatinya,,603,1318,6308
Kayonza,Kabare,Rubumba,Kibimba,,193,596,8256
Kayonza,Kabare,Rubumba,Kibuye,,520,1137,6140
Kayonza,Kabare,Rubumba,Ntungamo,,204,635,6628
Kayonza,Kabare,Rubumba,Nyabugogo,,217,697,8593
Kayonza,Kabare,Rubumba,Rushenyi,,552,1208,6153
Kayonza,Kabarondo,,,,209,1036,8618
Kayonza,Kabarondo,Cyabajwa,,,246,1087,6952
Kayonza,Kabarondo,Cyabajwa,Busindu,,451,1137,3316
Kayonza,Kabarondo,Cyabajwa,Cyabajwa,,488,1107,6242
Kayonza,Kabarondo,Cyabajwa,Kabarondo,,506,1148,6394
Kayonza,Kabarondo,Cyabajwa,Murenge,,289,1307,5610
Kayonza,Kabarondo,Cyabajwa,Nkubai,,246,1138,6952
Kayonza,Kabarondo,Cyabajwa,Nkubaii,,279,1004,5117
Kayonza,Kabarondo,Cyabajwa,Rugwagwa,,400,908,5777
Kayonza,Kabarondo,Cyabajwa,Rutagara,,418,948,6071
Kayonza,Kabarondo,Cyinzovu,,,245,1061,8618
Kayonza,Kabarondo,Cyinzovu,Agashikiri,,426,927,5386
Kayonza,Kabarondo,Cyinzovu,Akinyenyeri,,432,940,4705
Kayonza,Kabarondo,Cyinzovu,Bitoma,,382,832,4271
Kayonza,Kabarondo,Cyinzovu,Cyinzovu,,498,1421,3433
Kayonza,Kabarondo,Cyinzovu,Gihuke,,404,879,4601
Kayonza,Kabarondo,Cyinzovu,Kabeza,,429,934,4565
Kayonza,Kabarondo,Cyinzovu,Munini,,441,960,5808
Kayonza,Kabarondo,Cyinzovu,Nyabisenga,,307,1182,6820
Kayonza,Kabarondo,Cyinzovu,Nyakabungo,,257,932,4034
Kayonza,Kabarondo,Cyinzovu,Rugarama,,303,1161,3245
Kayonza,Kabarondo,Cyinzovu,Rugazi,,329,1654,7782
Kayonza,Kabarondo,Cyinzovu,Rurenge,,300,1206,7570
Kayonza,Kabarondo,Cyinzovu,Rwakigeri,,245,764,8618
Kayonza,Kabarondo,Kabura,,,215,811,7255
Kayonza,Kabarondo,Kabura,Agasharu,,284,715,7255
Kayonza,Kabarondo,Kabura,Agatare,,262,1088,6816
Kayonza,Kabarondo,Kabura,Akagarama,,328,723,5442
Kayonza,Kabarondo,Kabura,Gashonyi,,391,1115,6535
Kayonza,Kabarondo,Kabura,Gisoro,,215,631,6881
Kayonza,Kabarondo,Kabura,Kabeza,,310,967,6065
Kayonza,Kabarondo,Kabura,Kabuye,,270,711,6956
Kayonza,Kabarondo,Kabura,Kanyegenyege,,243,679,7034
Kayonza,Kabarondo,Kabura,Murambi,,433,936,2822
Kayonza,Kabarondo,Kabura,Nyabikenkei,,272,635,2177
Kayonza,Kabarondo,Kabura,Nyabikenkeii,,320,737,6429
Kayonza,Kabarondo,Kabura,Rubira,,221,796,7088
Kayonza,Kabarondo,Rusera,,,209,1364,7968
Kayonza,Kabarondo,Rusera,Butobagire,,240,900,3876
Kayonza,Kabarondo,Rusera,Karama,,1248,2161,7244
Kayonza,Kabarondo,Rusera,Rurama,,209,1177,6231
Kayonza,Kabarondo,Rusera,Rusera,,337,997,3125
Kayonza,Kabarondo,Rusera,Rutagaracentre,,464,1425,7968
Kayonza,Kabarondo,Rusera,Umucyo,,567,1526,4751
Kayonza,Mukarange,,,,189,1544,9453
Kayonza,Mukarange,Bwiza,,,312,1509,9453
Kayonza,Mukarange,Bwiza,Abemeramahoro,,702,1589,9453
Kayonza,Mukarange,Bwiza,Abisunganye,,1680,2503,9342
Kayonza,Mukarange,Bwiza,Amizero,,505,1081,5477
Kayonza,Mukarange,Bwiza,Karambarara,,450,1016,5438
Kayonza,Mukarange,Bwiza,Kinyemera,,312,1356,5726
Kayonza,Mukarange,Kayonza,,,189,1928,7508
Kayonza,Mukarange,Kayonza,Akabuga,,1048,1771,6224
Kayonza,Mukarange,Kayonza,Buhonde,,1079,2025,7508
Kayonza,Mukarange,Kayonza,Cyeru,,1115,2169,6680
Kayonza,Mukarange,Kayonza,Gakurazo,,1106,2429,6150
Kayonza,Mukarange,Kayonza,Gasogororo,,1523,2038,6955
Kayonza,Mukarange,Kayonza,Gatebe,,513,1680,5572
Kayonza,Mukarange,Kayonza,Kabungo,,189,1147,6717
Kayonza,Mukarange,Kayonza,Kayonzacentre,,2604,3165,6610
Kayonza,Mukarange,Kayonza,Kivugiza,,964,1879,5885
Kayonza,Mukarange,Kayonza,Miyange,,271,1129,3413
Kayonza,Mukarange,Kayonza,Munazi,,1110,1771,5319
Kayonza,Mukarange,Mburabuturo,,,330,1307,6714
Kayonza,Mukarange,Mburabuturo,Akabuga,,506,1306,3721
Kayonza,Mukarange,Mburabuturo,Akarugangare,,1020,1691,4308
Kayonza,Mukarange,Mburabuturo,Bwingeyo,,473,1072,5880
Kayonza,Mukarange,Mburabuturo,Gihima,,492,1117,6714
Kayonza,Mukarange,Mburabuturo,Kinunga,,330,1303,5555
Kayonza,Mukarange,Mburabuturo,Mburabuturo,,446,1355,6590
Kayonza,Mukarange,Nyagatovu,,,467,1545,8476
Kayonza,Mukarange,Nyagatovu,Akabeza,,1429,2000,6228
Kayonza,Mukarange,Nyagatovu,Akamarara,,1031,1937,8476
Kayonza,Mukarange,Nyagatovu,Akamayange,,558,1324,3793
Kayonza,Mukarange,Nyagatovu,Akanyinya,,508,1091,5621
Kayonza,Mukarange,Nyagatovu,Gatagara,,589,1559,5623
Kayonza,Mukarange,Nyagatovu,Iragwe,,898,1865,6176
Kayonza,Mukarange,Nyagatovu,Irebero,,544,1168,6089
Kayonza,Mukarange,Nyagatovu,Nyagatovu,,467,1417,6015
Kayonza,Mukarange,Rugendabari,,,293,1169,6761
Kayonza,Mukarange,Rugendabari,Gikumba,,293,1267,6761
Kayonza,Mukarange,Rugendabari,Kanyamasha,,362,1133,3801
Kayonza,Mukarange,Rugendabari,Karamboi,,386,1025,4178
Kayonza,Mukarange,Rugendabari,Karamboii,,554,1257,5618
Kayonza,Mukarange,Rugendabari,Nyakagarama,,573,1176,4140
Kayonza,Mukarange,Rugendabari,Rugendabari,,384,1132,3997
Kayonza,Mukarange,Rugendabari,Rutare,,645,1193,4284
Kayonza,Murama,,,,179,866,9434
Kayonza,Murama,Bunyentongo,,,179,639,7640
Kayonza,Murama,Bunyentongo,Bweramvura,,217,562,3965
Kayonza,Murama,Bunyentongo,Gahengeri,,189,553,3663
Kayonza,Murama,Bunyentongo,Gasutamo,,323,843,4334
Kayonza,Murama,Bunyentongo,Gisunzu,,225,681,6204
Kayonza,Murama,Bunyentongo,Kabeza,,179,514,7640
Kayonza,Murama,Bunyentongo,Kagarama,,201,581,2658
Kayonza,Murama,Bunyentongo,Karama,,512,1113,5028
Kayonza,Murama,Bunyentongo,Mpilindi,,237,551,5220
Kayonza,Murama,Bunyentongo,Muganza,,333,575,1213
Kayonza,Murama,Bunyentongo,Nyamabuye,,201,470,6133
Kayonza,Murama,Bunyentongo,Shyanda,,222,582,3449
Kayonza,Murama,Muko,,,233,1058,6614
Kayonza,Murama,Muko,Gihazo,,233,715,5599
Kayonza,Murama,Muko,Karama,,548,1205,6256
Kayonza,Murama,Muko,Ngoma,,566,1245,6601
Kayonza,Murama,Muko,Rebezo,,234,1063,6614
Kayonza,Murama,Muko,Rugarama,,483,1062,5858
Kayonza,Murama,Murama,,,188,930,6647
Kayonza,Murama,Murama,Bubindi,,442,1004,6341
Kayonza,Murama,Murama,Kacyiru,,486,1102,5465
Kayonza,Murama,Murama,Kajevuba,,434,985,5375
Kayonza,Murama,Murama,Karama,,446,1011,4999
Kayonza,Murama,Murama,Murama,,441,1000,5344
Kayonza,Murama,Murama,Rusaro,,188,413,6647
Kayonza,Murama,Murama,Rwabugengeri,,439,996,5464
Kayonza,Murama,Nyakanazi,,,214,931,9434
Kayonza,Murama,Nyakanazi,Busasamana,,277,526,1928
Kayonza,Murama,Nyakanazi,Gihazo,,513,1157,6067
Kayonza,Murama,Nyakanazi,Nyagahinga,,229,538,2765
Kayonza,Murama,Nyakanazi,Nyakanazi,,235,1580,9434
Kayonza,Murama,Nyakanazi,Rugazi,,214,929,6726
Kayonza,Murama,Nyakanazi,Rurenge,,286,857,6019
Kayonza,Murama,Rusave,,,217,956,7072
Kayonza,Murama,Rusave,Bicumbi,,268,1242,5637
Kayonza,Murama,Rusave,Bwinyana,,217,1202,7072
Kayonza,Murama,Rusave,Byimana,,341,768,4480
Kayonza,Murama,Rusave,Gasutamo,,363,818,5073
Kayonza,Murama,Rusave,Gisunzu,,405,913,4480
Kayonza,Murama,Rusave,Kinyinya,,358,807,4739
Kayonza,Murama,Rusave,Seresi,,441,992,5655
